"Date","Price","Open","High","Low","Vol.","Change %"
"03/18/2024","537.50","537.50","537.50","537.50","","-0.09%"
"03/15/2024","538.00","538.00","538.00","538.00","","0.09%"
"03/14/2024","537.50","537.50","537.50","537.50","","0.19%"
"03/13/2024","536.50","536.50","536.50","536.50","","-0.46%"
"03/12/2024","539.00","539.00","539.00","539.00","0.00K","0.37%"
"03/11/2024","537.00","537.00","537.00","537.00","0.03K","-1.92%"
"03/08/2024","547.50","547.50","547.50","547.50","","-0.82%"
"03/07/2024","552.00","552.00","552.00","552.00","0.01K","0.82%"
"03/06/2024","547.50","547.50","547.50","547.50","","0.18%"
"03/05/2024","546.50","546.50","546.50","546.50","","0.18%"
"03/04/2024","545.50","545.50","545.50","545.50","0.00K","-0.82%"
"03/01/2024","550.00","550.00","550.00","550.00","0.01K","-0.54%"
"02/29/2024","553.00","553.00","553.00","553.00","","-2.12%"
"02/28/2024","565.00","565.00","565.00","565.00","","0.00%"
"02/27/2024","565.00","565.00","565.00","565.00","","-0.88%"
"02/26/2024","570.00","570.00","570.00","570.00","","0.80%"
"02/23/2024","565.50","565.50","565.50","565.50","","0.53%"
"02/22/2024","562.50","562.50","562.50","562.50","","0.00%"
"02/21/2024","562.50","562.50","562.50","562.50","","0.09%"
"02/20/2024","562.00","562.00","562.00","562.00","0.03K","-0.62%"
"02/19/2024","565.50","565.50","565.50","565.50","","-0.96%"
"02/16/2024","571.00","571.00","571.00","571.00","","0.35%"
"02/15/2024","569.00","569.00","569.00","569.00","","0.00%"
"02/14/2024","569.00","569.00","569.00","569.00","","0.00%"
"02/13/2024","569.00","569.00","569.00","569.00","","0.00%"
"02/12/2024","569.00","569.00","569.00","569.00","","0.44%"
"02/09/2024","566.50","566.50","566.50","566.50","","-0.44%"
"02/08/2024","569.00","569.00","569.00","569.00","","0.18%"
"02/07/2024","568.00","568.00","568.00","568.00","0.02K","0.71%"
"02/06/2024","564.00","564.00","564.00","564.00","0.01K","-0.35%"
"02/05/2024","566.00","566.00","566.00","566.00","","0.35%"
"02/02/2024","564.00","564.00","564.00","564.00","0.02K","-1.48%"
"02/01/2024","572.50","572.50","572.50","572.50","","-0.78%"
"01/31/2024","577.00","577.00","577.00","577.00","1.51K","1.50%"
"01/30/2024","568.50","568.50","568.50","568.50","","-0.61%"
"01/29/2024","572.00","572.00","572.00","572.00","","0.44%"
"01/26/2024","569.50","569.50","569.50","569.50","","0.00%"
"01/25/2024","569.50","569.50","569.50","569.50","","-0.70%"
"01/24/2024","573.50","573.50","573.50","573.50","","0.09%"
"01/23/2024","573.00","573.00","573.00","573.00","0.02K","0.61%"
"01/22/2024","569.50","569.50","569.50","569.50","","0.00%"
"01/19/2024","569.50","569.50","569.50","569.50","","0.00%"
"01/18/2024","569.50","569.50","569.50","569.50","","-0.26%"
"01/17/2024","571.00","571.00","571.00","571.00","0.01K","-0.44%"
"01/16/2024","573.50","573.50","573.50","573.50","0.00K","0.97%"
"01/15/2024","568.00","568.00","568.00","568.00","","-0.09%"
"01/12/2024","568.50","568.50","568.50","568.50","","-0.61%"
"01/11/2024","572.00","572.00","572.00","572.00","","0.26%"
"01/10/2024","570.50","570.50","570.50","570.50","","-0.78%"
"01/09/2024","575.00","575.00","575.00","575.00","","-0.69%"
"01/08/2024","579.00","579.00","579.00","579.00","","-0.52%"
"01/05/2024","582.00","582.00","582.00","582.00","","-0.68%"
"01/04/2024","586.00","586.00","586.00","586.00","","0.00%"
"01/03/2024","586.00","586.00","586.00","586.00","0.01K","0.43%"
"01/02/2024","583.50","583.50","583.50","583.50","0.02K","1.30%"
"12/29/2023","576.00","576.00","576.00","576.00","","2.49%"
"12/28/2023","562.00","562.00","562.00","562.00","","1.44%"
"12/27/2023","554.00","554.00","554.00","554.00","0.00K","-1.25%"
"12/22/2023","561.00","561.00","561.00","561.00","0.01K","0.09%"
"12/21/2023","560.50","560.50","560.50","560.50","","-0.09%"
"12/20/2023","561.00","561.00","561.00","561.00","0.01K","0.00%"
"12/19/2023","561.00","561.00","561.00","561.00","","0.00%"
"12/18/2023","561.00","561.00","561.00","561.00","","-0.71%"
"12/15/2023","565.00","565.00","565.00","565.00","0.01K","-0.53%"
"12/14/2023","568.00","568.00","568.00","568.00","0.01K","-0.18%"
"12/13/2023","569.00","569.00","569.00","569.00","","0.35%"
"12/12/2023","567.00","567.00","567.00","567.00","0.07K","0.00%"
"12/11/2023","567.00","567.00","567.00","567.00","0.01K","-1.39%"
"12/08/2023","575.00","575.00","575.00","575.00","0.04K","1.77%"
"12/07/2023","565.00","565.00","565.00","565.00","0.02K","0.53%"
"12/06/2023","562.00","562.00","562.00","562.00","0.03K","1.08%"
"12/05/2023","556.00","556.00","556.00","556.00","","0.00%"
"12/04/2023","556.00","556.00","556.00","556.00","0.01K","-1.77%"
"12/01/2023","566.00","566.00","566.00","566.00","","-0.18%"
"11/30/2023","567.00","567.00","567.00","567.00","","3.66%"
"11/29/2023","547.00","547.00","547.00","547.00","","0.00%"
"11/28/2023","547.00","547.00","547.00","547.00","0.30K","0.18%"
"11/27/2023","546.00","546.00","546.00","546.00","","-0.73%"
"11/24/2023","550.00","550.00","550.00","550.00","","0.00%"
"11/23/2023","550.00","550.00","550.00","550.00","","0.00%"
"11/22/2023","550.00","550.00","550.00","550.00","0.02K","0.82%"
"11/21/2023","545.50","545.50","545.50","545.50","","0.00%"
"11/20/2023","545.50","545.50","545.50","545.50","","-0.27%"
"11/17/2023","547.00","547.00","547.00","547.00","","0.00%"
"11/16/2023","547.00","547.00","547.00","547.00","","-0.27%"
"11/15/2023","548.50","548.50","548.50","548.50","","0.00%"
"11/14/2023","548.50","548.50","548.50","548.50","","0.00%"
"11/13/2023","548.50","548.50","548.50","548.50","","-0.27%"
"11/10/2023","550.00","550.00","550.00","550.00","","0.00%"
"11/09/2023","550.00","550.00","550.00","550.00","0.01K","-0.90%"
"11/08/2023","555.00","555.00","555.00","555.00","0.01K","0.91%"
"11/07/2023","550.00","550.00","550.00","550.00","0.03K","-0.90%"
"11/06/2023","555.00","555.00","555.00","555.00","0.02K","1.46%"
"11/03/2023","547.00","547.00","547.00","547.00","0.02K","-0.82%"
"11/02/2023","551.50","551.50","551.50","551.50","","-0.63%"
"11/01/2023","555.00","555.00","555.00","555.00","0.08K","0.91%"
"10/31/2023","550.00","550.00","550.00","550.00","0.01K","3.00%"
"10/30/2023","534.00","534.00","534.00","534.00","","-0.09%"
"10/27/2023","534.50","534.50","534.50","534.50","","0.66%"
"10/26/2023","531.00","531.00","531.00","531.00","","0.00%"
"10/25/2023","531.00","531.00","531.00","531.00","","0.00%"
"10/24/2023","531.00","531.00","531.00","531.00","0.00K","0.95%"
"10/23/2023","526.00","526.00","526.00","526.00","","-0.28%"
"10/20/2023","527.50","527.50","527.50","527.50","","-0.85%"
"10/19/2023","532.00","532.00","532.00","532.00","","0.19%"
"10/18/2023","531.00","531.00","531.00","531.00","0.02K","-0.56%"
"10/17/2023","534.00","534.00","534.00","534.00","0.02K","1.23%"
"10/16/2023","527.50","527.50","527.50","527.50","","0.29%"
"10/13/2023","526.00","526.00","526.00","526.00","","-1.13%"
"10/12/2023","532.00","532.00","532.00","532.00","0.00K","0.66%"
"10/11/2023","528.50","528.50","528.50","528.50","","-0.66%"
"10/10/2023","532.00","532.00","532.00","532.00","0.06K","0.00%"
"10/09/2023","532.00","532.00","532.00","532.00","0.08K","-3.18%"
"10/06/2023","549.50","549.50","549.50","549.50","0.00K","1.01%"
"10/05/2023","544.00","544.00","544.00","544.00","","-0.18%"
"10/04/2023","545.00","545.00","545.00","545.00","","0.37%"
"10/03/2023","543.00","543.00","543.00","543.00","","0.18%"
"10/02/2023","542.00","542.00","542.00","542.00","","-1.00%"
"09/29/2023","547.50","547.50","547.50","547.50","0.01K","1.01%"
"09/28/2023","542.00","542.00","542.00","542.00","","-0.09%"
"09/27/2023","542.50","542.50","542.50","542.50","","0.28%"
"09/26/2023","541.00","541.00","541.00","541.00","","-0.09%"
"09/25/2023","541.50","541.50","541.50","541.50","","0.19%"
"09/22/2023","540.50","540.50","540.50","540.50","","0.00%"
"09/21/2023","540.50","540.50","540.50","540.50","","0.28%"
"09/20/2023","539.00","539.00","539.00","539.00","","0.19%"
"09/19/2023","538.00","538.00","538.00","538.00","0.00K","-0.09%"
"09/18/2023","538.50","538.50","538.50","538.50","0.01K","-0.92%"
"09/15/2023","543.50","543.50","543.50","543.50","","0.00%"
"09/14/2023","543.50","543.50","543.50","543.50","","0.00%"
"09/13/2023","543.50","543.50","543.50","543.50","","-0.55%"
"09/12/2023","546.50","546.50","546.50","546.50","","-0.09%"
"09/11/2023","547.00","547.00","547.00","547.00","0.00K","0.55%"
"09/08/2023","544.00","544.00","544.00","544.00","0.05K","-1.63%"
"09/07/2023","553.00","553.00","553.00","553.00","0.04K","-0.45%"
"09/06/2023","555.50","555.50","555.50","555.50","","-1.16%"
"09/05/2023","562.00","562.00","562.00","562.00","0.03K","0.18%"
"09/04/2023","561.00","561.00","561.00","561.00","0.05K","1.17%"
"09/01/2023","554.50","554.50","554.50","554.50","0.04K","-0.09%"
"08/31/2023","555.00","555.00","555.00","555.00","0.05K","-0.27%"
"08/30/2023","556.50","556.50","556.50","556.50","","0.63%"
"08/29/2023","553.00","553.00","553.00","553.00","0.18K","0.00%"
"08/25/2023","553.00","553.00","553.00","553.00","","-0.09%"
"08/24/2023","553.50","553.50","553.50","553.50","","0.45%"
"08/23/2023","551.00","551.00","551.00","551.00","","0.18%"
"08/22/2023","550.00","550.00","550.00","550.00","0.03K","0.09%"
"08/21/2023","549.50","549.50","549.50","549.50","","-0.18%"
"08/18/2023","550.50","550.50","550.50","550.50","0.00K","-1.08%"
"08/17/2023","556.50","556.50","556.50","556.50","","0.18%"
"08/16/2023","555.50","555.50","555.50","555.50","","0.45%"
"08/15/2023","553.00","553.00","553.00","553.00","0.01K","0.00%"
"08/14/2023","553.00","553.00","553.00","553.00","0.01K","-0.27%"
"08/11/2023","554.50","554.50","554.50","554.50","0.00K","-0.54%"
"08/10/2023","557.50","557.50","557.50","557.50","","-0.27%"
"08/09/2023","559.00","559.00","559.00","559.00","0.13K","0.18%"
"08/08/2023","558.00","558.00","558.00","558.00","0.03K","-0.18%"
"08/07/2023","559.00","559.00","559.00","559.00","0.03K","-0.36%"
"08/04/2023","561.00","561.00","561.00","561.00","0.22K","0.99%"
"08/03/2023","555.50","555.50","555.50","555.50","0.23K","-2.37%"
"08/02/2023","569.00","569.00","569.00","569.00","","-1.56%"
"08/01/2023","578.00","578.00","578.00","578.00","0.11K","0.52%"
"07/31/2023","575.00","575.00","575.00","575.00","0.04K","4.64%"
"07/28/2023","549.50","549.50","549.50","549.50","","0.46%"
"07/27/2023","547.00","547.00","547.00","547.00","","-1.35%"
"07/26/2023","554.50","554.50","554.50","554.50","0.01K","0.45%"
"07/25/2023","552.00","552.00","552.00","552.00","0.00K","1.01%"
"07/24/2023","546.50","546.50","546.50","546.50","0.01K","-0.36%"
"07/21/2023","548.50","548.50","548.50","548.50","","0.55%"
"07/20/2023","545.50","545.50","545.50","545.50","","0.37%"
"07/19/2023","543.50","543.50","543.50","543.50","0.01K","-0.82%"
"07/18/2023","548.00","548.00","548.00","548.00","","0.00%"
"07/17/2023","548.00","548.00","548.00","548.00","0.02K","0.00%"
"07/14/2023","548.00","548.00","548.00","548.00","","0.55%"
"07/13/2023","545.00","545.00","545.00","545.00","","-0.64%"
"07/12/2023","548.50","548.50","548.50","548.50","","0.73%"
"07/11/2023","544.50","544.50","544.50","544.50","0.01K","0.46%"
"07/10/2023","542.00","542.00","542.00","542.00","0.01K","-0.18%"
"07/07/2023","543.00","543.00","543.00","543.00","0.01K","-2.16%"
"07/06/2023","555.00","555.00","555.00","555.00","0.03K","1.46%"
"07/05/2023","547.00","547.00","547.00","547.00","","0.00%"
"07/04/2023","547.00","547.00","547.00","547.00","","0.37%"
"07/03/2023","545.00","545.00","545.00","545.00","0.01K","0.18%"
"06/30/2023","544.00","544.00","544.00","544.00","","0.28%"
"06/29/2023","542.50","542.50","542.50","542.50","0.00K","0.46%"
"06/28/2023","540.00","540.00","540.00","540.00","0.01K","-0.37%"
"06/27/2023","542.00","542.00","542.00","542.00","0.01K","1.12%"
"06/26/2023","536.00","536.00","536.00","536.00","0.01K","-1.11%"
"06/23/2023","542.00","542.00","542.00","542.00","","0.00%"
"06/22/2023","542.00","542.00","542.00","542.00","","0.00%"
"06/21/2023","542.00","542.00","542.00","542.00","0.00K","-0.91%"
"06/20/2023","547.00","547.00","547.00","547.00","0.01K","0.37%"
"06/19/2023","545.00","545.00","545.00","545.00","0.01K","-2.24%"
"06/16/2023","557.50","557.50","557.50","557.50","","0.00%"
"06/15/2023","557.50","557.50","557.50","557.50","0.02K","-0.45%"
"06/14/2023","560.00","560.00","560.00","560.00","0.00K","1.63%"
"06/13/2023","551.00","551.00","551.00","551.00","0.07K","3.18%"
"06/12/2023","534.00","534.00","534.00","534.00","0.00K","-1.11%"
"06/09/2023","540.00","540.00","540.00","540.00","","0.00%"
"06/08/2023","540.00","540.00","540.00","540.00","0.01K","-0.92%"
"06/07/2023","545.00","545.00","545.00","545.00","0.06K","-1.27%"
"06/06/2023","552.00","552.00","552.00","552.00","0.02K","0.36%"
"06/05/2023","550.00","550.00","550.00","550.00","0.05K","1.10%"
"06/02/2023","544.00","544.00","544.00","544.00","0.01K","0.83%"
"06/01/2023","539.50","539.50","539.50","539.50","0.01K","-4.64%"
"05/31/2023","565.77","565.77","565.77","565.77","","-0.13%"
"05/30/2023","566.50","566.50","566.50","566.50","0.01K","-1.39%"
"05/26/2023","574.50","574.50","574.50","574.50","","0.09%"
"05/25/2023","574.00","574.00","574.00","574.00","","-0.17%"
"05/24/2023","575.00","575.00","575.00","575.00","0.00K","0.61%"
"05/23/2023","571.50","571.50","571.50","571.50","","-0.09%"
"05/22/2023","572.00","572.00","572.00","572.00","0.02K","0.00%"
"05/19/2023","572.00","572.00","572.00","572.00","0.02K","0.35%"
"05/18/2023","570.00","570.00","570.00","570.00","0.01K","-0.70%"
"05/17/2023","574.00","574.00","574.00","574.00","0.00K","-0.35%"
"05/16/2023","576.00","576.00","576.00","576.00","0.03K","-0.17%"
"05/15/2023","577.00","577.00","577.00","577.00","0.04K","0.35%"
"05/12/2023","575.00","575.00","575.00","575.00","0.17K","0.35%"
"05/11/2023","573.00","573.00","573.00","573.00","0.12K","0.35%"
"05/10/2023","571.00","571.00","571.00","571.00","","-0.70%"
"05/09/2023","575.00","575.00","575.00","575.00","0.10K","1.23%"
"05/05/2023","568.00","568.00","568.00","568.00","0.03K","0.53%"
"05/04/2023","565.00","565.00","565.00","565.00","0.03K","-1.14%"
"05/03/2023","571.50","571.50","571.50","571.50","0.01K","0.00%"
"05/02/2023","571.50","571.50","571.50","571.50","0.01K","-7.39%"
"04/28/2023","617.11","617.11","617.11","617.11","","0.02%"
"04/27/2023","617.00","617.00","617.00","617.00","","-0.32%"
"04/26/2023","619.00","619.00","619.00","619.00","","0.32%"
"04/25/2023","617.00","617.00","617.00","617.00","","0.82%"
"04/24/2023","612.00","612.00","612.00","612.00","0.02K","-0.97%"
"04/21/2023","618.00","618.00","618.00","618.00","","0.00%"
"04/20/2023","618.00","618.00","618.00","618.00","0.01K","-0.80%"
"04/19/2023","623.00","623.00","623.00","623.00","","-0.72%"
"04/18/2023","627.50","627.50","627.50","627.50","","0.40%"
"04/17/2023","625.00","625.00","625.00","625.00","","0.08%"
"04/14/2023","624.50","624.50","624.50","624.50","0.01K","0.40%"
"04/13/2023","622.00","622.00","622.00","622.00","0.05K","0.32%"
"04/12/2023","620.00","620.00","620.00","620.00","0.02K","-0.96%"
"04/11/2023","626.00","626.00","626.00","626.00","0.01K","0.00%"
"04/06/2023","626.00","626.00","626.00","626.00","0.06K","-0.95%"
"04/05/2023","632.00","632.00","632.00","632.00","0.32K","-1.25%"
"04/04/2023","640.00","640.00","640.00","640.00","0.01K","1.11%"
"04/03/2023","633.00","633.00","633.00","633.00","0.04K","-2.73%"
"03/31/2023","650.74","650.74","650.74","650.74","","-0.35%"
"03/30/2023","653.00","653.00","653.00","653.00","0.00K","0.23%"
"03/29/2023","651.50","651.50","651.50","651.50","","0.15%"
"03/28/2023","650.50","650.50","650.50","650.50","","0.00%"
"03/27/2023","650.50","650.50","650.50","650.50","","0.23%"
"03/24/2023","649.00","649.00","649.00","649.00","","-0.38%"
"03/23/2023","651.50","651.50","651.50","651.50","","0.85%"
"03/22/2023","646.00","646.00","646.00","646.00","","-0.92%"
"03/21/2023","652.00","652.00","652.00","652.00","","0.00%"
"03/20/2023","652.00","652.00","652.00","652.00","0.02K","-1.21%"
"03/17/2023","660.00","660.00","660.00","660.00","","0.23%"
"03/16/2023","658.50","658.50","658.50","658.50","","0.23%"
"03/15/2023","657.00","657.00","657.00","657.00","0.02K","-1.05%"
"03/14/2023","664.00","664.00","664.00","664.00","","-1.04%"
"03/13/2023","671.00","671.00","671.00","671.00","","0.15%"
"03/10/2023","670.00","670.00","670.00","670.00","0.03K","-0.74%"
"03/09/2023","675.00","675.00","675.00","675.00","0.03K","0.75%"
"03/08/2023","670.00","670.00","670.00","670.00","0.12K","1.06%"
"03/07/2023","663.00","663.00","663.00","663.00","0.16K","0.45%"
"03/06/2023","660.00","660.00","660.00","660.00","0.01K","-0.75%"
"03/03/2023","665.00","665.00","665.00","665.00","0.17K","2.78%"
"03/02/2023","647.00","647.00","647.00","647.00","","0.08%"
"03/01/2023","646.50","646.50","646.50","646.50","0.01K","1.21%"
"02/28/2023","638.80","638.80","638.80","638.80","","0.28%"
"02/27/2023","637.00","637.00","637.00","637.00","0.00K","0.08%"
"02/24/2023","636.50","636.50","636.50","636.50","","-1.24%"
"02/23/2023","644.50","644.50","644.50","644.50","","0.47%"
"02/22/2023","641.50","641.50","641.50","641.50","0.01K","0.16%"
"02/21/2023","640.50","640.50","640.50","640.50","","-0.54%"
"02/20/2023","644.00","644.00","644.00","644.00","","0.00%"
"02/17/2023","644.00","644.00","644.00","644.00","","-0.16%"
"02/16/2023","645.00","645.00","645.00","645.00","0.04K","0.16%"
"02/15/2023","644.00","644.00","644.00","644.00","","-0.23%"
"02/14/2023","645.50","645.50","645.50","645.50","","0.23%"
"02/13/2023","644.00","644.00","644.00","644.00","","0.16%"
"02/10/2023","643.00","643.00","643.00","643.00","0.01K","1.26%"
"02/09/2023","635.00","635.00","635.00","635.00","","0.71%"
"02/08/2023","630.50","630.50","630.50","630.50","","1.20%"
"02/07/2023","623.00","623.00","623.00","623.00","0.01K","-2.04%"
"02/06/2023","636.00","636.00","636.00","636.00","0.03K","-1.09%"
"02/03/2023","643.00","643.00","643.00","643.00","","0.08%"
"02/02/2023","642.50","642.50","642.50","642.50","0.01K","-0.62%"
"02/01/2023","646.50","646.50","646.50","646.50","0.01K","4.37%"
"01/31/2023","619.42","619.42","619.42","619.42","","-0.17%"
"01/30/2023","620.50","620.50","620.50","620.50","0.00K","-0.40%"
"01/27/2023","623.00","623.00","623.00","623.00","0.00K","0.48%"
"01/26/2023","620.00","620.00","620.00","620.00","0.01K","-0.80%"
"01/25/2023","625.00","625.00","625.00","625.00","","0.08%"
"01/24/2023","624.50","624.50","624.50","624.50","0.01K","0.24%"
"01/23/2023","623.00","623.00","623.00","623.00","","-0.32%"
"01/20/2023","625.00","625.00","625.00","625.00","","0.00%"
"01/19/2023","625.00","625.00","625.00","625.00","0.01K","0.00%"
"01/18/2023","625.00","625.00","625.00","625.00","0.04K","0.08%"
"01/17/2023","624.50","624.50","624.50","624.50","","-0.08%"
"01/16/2023","625.00","625.00","625.00","625.00","0.14K","0.00%"
"01/13/2023","625.00","625.00","625.00","625.00","0.02K","0.40%"
"01/12/2023","622.50","622.50","622.50","622.50","","-0.40%"
"01/11/2023","625.00","625.00","625.00","625.00","","0.24%"
"01/10/2023","623.50","623.50","623.50","623.50","","0.40%"
"01/09/2023","621.00","621.00","621.00","621.00","0.04K","0.81%"
"01/06/2023","616.00","616.00","616.00","616.00","1.51K","0.33%"
"01/05/2023","614.00","614.00","614.00","614.00","0.43K","0.66%"
"01/04/2023","610.00","610.00","610.00","610.00","0.12K","0.00%"
"01/03/2023","610.00","610.00","610.00","610.00","1.14K","6.80%"
"12/30/2022","571.16","571.16","571.16","571.16","","0.03%"
"12/29/2022","571.00","571.00","571.00","571.00","","0.18%"
"12/28/2022","570.00","570.00","570.00","570.00","","-0.44%"
"12/23/2022","572.50","572.50","572.50","572.50","","-0.35%"
"12/22/2022","574.50","574.50","574.50","574.50","","0.17%"
"12/21/2022","573.50","573.50","573.50","573.50","","0.00%"
"12/20/2022","573.50","573.50","573.50","573.50","","0.00%"
"12/19/2022","573.50","573.50","573.50","573.50","","-0.78%"
"12/16/2022","578.00","578.00","578.00","578.00","","0.00%"
"12/15/2022","578.00","578.00","578.00","578.00","","0.00%"
"12/14/2022","578.00","578.00","578.00","578.00","","0.00%"
"12/13/2022","578.00","578.00","578.00","578.00","","0.00%"
"12/12/2022","578.00","578.00","578.00","578.00","","0.00%"
"12/09/2022","578.00","578.00","578.00","578.00","0.01K","1.05%"
"12/08/2022","572.00","572.00","572.00","572.00","0.02K","0.79%"
"12/07/2022","567.50","567.50","567.50","567.50","0.03K","-0.79%"
"12/06/2022","572.00","572.00","572.00","572.00","0.02K","-0.17%"
"12/05/2022","573.00","573.00","573.00","573.00","0.04K","1.60%"
"12/02/2022","564.00","564.00","564.00","564.00","0.04K","0.36%"
"12/01/2022","562.00","562.00","562.00","562.00","0.03K","6.93%"
"11/30/2022","525.59","525.59","525.59","525.59","","-0.27%"
"11/29/2022","527.00","527.00","527.00","527.00","0.01K","0.38%"
"11/28/2022","525.00","525.00","525.00","525.00","","0.00%"
"11/25/2022","525.00","525.00","525.00","525.00","","0.00%"
"11/24/2022","525.00","525.00","525.00","525.00","","0.19%"
"11/23/2022","524.00","524.00","524.00","524.00","","-0.38%"
"11/22/2022","526.00","526.00","526.00","526.00","","0.19%"
"11/21/2022","525.00","525.00","525.00","525.00","","-0.19%"
"11/18/2022","526.00","526.00","526.00","526.00","","0.00%"
"11/17/2022","526.00","526.00","526.00","526.00","","-0.38%"
"11/16/2022","528.00","528.00","528.00","528.00","","0.00%"
"11/15/2022","528.00","528.00","528.00","528.00","","0.57%"
"11/14/2022","525.00","525.00","525.00","525.00","0.04K","0.96%"
"11/11/2022","520.00","520.00","520.00","520.00","0.04K","1.17%"
"11/10/2022","514.00","514.00","514.00","514.00","","-1.15%"
"11/09/2022","520.00","520.00","520.00","520.00","0.10K","0.00%"
"11/08/2022","520.00","520.00","520.00","520.00","0.00K","-2.07%"
"11/07/2022","531.00","531.00","531.00","531.00","","-1.12%"
"11/04/2022","537.00","537.00","537.00","537.00","0.00K","3.07%"
"11/03/2022","521.00","521.00","521.00","521.00","","-1.51%"
"11/02/2022","529.00","529.00","529.00","529.00","0.15K","0.19%"
"11/01/2022","528.00","528.00","528.00","528.00","0.01K","-3.61%"
"10/31/2022","547.80","547.80","547.80","547.80","","0.33%"
"10/28/2022","546.00","546.00","546.00","546.00","","0.00%"
"10/27/2022","546.00","546.00","546.00","546.00","","-0.46%"
"10/26/2022","548.50","548.50","548.50","548.50","","0.00%"
"10/25/2022","548.50","548.50","548.50","548.50","","0.00%"
"10/24/2022","548.50","548.50","548.50","548.50","","-0.27%"
"10/21/2022","550.00","550.00","550.00","550.00","","0.27%"
"10/20/2022","548.50","548.50","548.50","548.50","","0.64%"
"10/19/2022","545.00","545.00","545.00","545.00","0.04K","-0.18%"
"10/18/2022","546.00","546.00","546.00","546.00","","-0.55%"
"10/17/2022","549.00","549.00","549.00","549.00","","-1.08%"
"10/14/2022","555.00","555.00","555.00","555.00","0.04K","1.56%"
"10/13/2022","546.50","546.50","546.50","546.50","","-0.09%"
"10/12/2022","547.00","547.00","547.00","547.00","0.00K","-2.15%"
"10/11/2022","559.00","559.00","559.00","559.00","0.01K","-1.93%"
"10/10/2022","570.00","570.00","570.00","570.00","","-0.09%"
"10/07/2022","570.50","570.50","570.50","570.50","","0.35%"
"10/06/2022","568.50","568.50","568.50","568.50","","0.35%"
"10/05/2022","566.50","566.50","566.50","566.50","","-0.79%"
"10/04/2022","571.00","571.00","571.00","571.00","","1.78%"
"10/03/2022","561.00","561.00","561.00","561.00","0.15K","-1.11%"
"09/30/2022","567.32","567.32","567.32","567.32","","0.06%"
"09/29/2022","567.00","567.00","567.00","567.00","","0.89%"
"09/28/2022","562.00","562.00","562.00","562.00","","-0.79%"
"09/27/2022","566.50","566.50","566.50","566.50","","0.35%"
"09/26/2022","564.50","564.50","564.50","564.50","","-0.35%"
"09/23/2022","566.50","566.50","566.50","566.50","","0.27%"
"09/22/2022","565.00","565.00","565.00","565.00","","-0.53%"
"09/21/2022","568.00","568.00","568.00","568.00","0.05K","0.09%"
"09/20/2022","567.50","567.50","567.50","567.50","0.01K","-1.30%"
"09/19/2022","575.00","575.00","575.00","575.00","","0.00%"
"09/16/2022","575.00","575.00","575.00","575.00","","0.00%"
"09/15/2022","575.00","575.00","575.00","575.00","0.01K","-0.09%"
"09/14/2022","575.50","575.50","575.50","575.50","","-1.12%"
"09/13/2022","582.00","582.00","582.00","582.00","","0.00%"
"09/12/2022","582.00","582.00","582.00","582.00","","-0.17%"
"09/09/2022","583.00","583.00","583.00","583.00","","2.82%"
"09/07/2022","567.00","567.00","567.00","567.00","","-1.31%"
"09/06/2022","574.50","574.50","574.50","574.50","0.01K","0.44%"
"09/05/2022","572.00","572.00","572.00","572.00","0.00K","-0.78%"
"09/02/2022","576.50","576.50","576.50","576.50","0.00K","-1.37%"
"09/01/2022","584.50","584.50","584.50","584.50","","-1.37%"
"08/31/2022","592.64","592.64","592.64","592.64","","-0.06%"
"08/30/2022","593.00","593.00","593.00","593.00","","-1.17%"
"08/26/2022","600.00","600.00","600.00","600.00","0.00K","0.76%"
"08/25/2022","595.50","595.50","595.50","595.50","","0.51%"
"08/24/2022","592.50","592.50","592.50","592.50","","-0.42%"
"08/23/2022","595.00","595.00","595.00","595.00","0.20K","0.25%"
"08/22/2022","593.50","593.50","593.50","593.50","0.01K","-0.34%"
"08/19/2022","595.50","595.50","595.50","595.50","","-0.25%"
"08/18/2022","597.00","597.00","597.00","597.00","","0.08%"
"08/17/2022","596.50","596.50","596.50","596.50","","0.25%"
"08/16/2022","595.00","595.00","595.00","595.00","0.08K","-0.83%"
"08/15/2022","600.00","600.00","600.00","600.00","0.18K","-0.99%"
"08/12/2022","606.00","606.00","606.00","606.00","0.01K","-1.30%"
"08/11/2022","614.00","614.00","614.00","614.00","","0.41%"
"08/10/2022","611.50","611.50","611.50","611.50","","-0.65%"
"08/09/2022","615.50","615.50","615.50","615.50","","-0.40%"
"08/08/2022","618.00","618.00","618.00","618.00","","1.15%"
"08/05/2022","611.00","611.00","611.00","611.00","0.00K","-0.24%"
"08/04/2022","612.50","612.50","612.50","612.50","0.00K","-1.37%"
"08/03/2022","621.00","621.00","621.00","621.00","0.01K","-0.96%"
"08/02/2022","627.00","627.00","627.00","627.00","0.06K","0.64%"
"08/01/2022","623.00","623.00","623.00","623.00","0.30K","4.14%"
"07/29/2022","598.25","598.25","598.25","598.25","","0.04%"
"07/28/2022","598.00","598.00","598.00","598.00","","0.59%"
"07/27/2022","594.50","594.50","594.50","594.50","","0.17%"
"07/26/2022","593.50","593.50","593.50","593.50","","-0.34%"
"07/25/2022","595.50","595.50","595.50","595.50","","0.00%"
"07/22/2022","595.50","595.50","595.50","595.50","","0.00%"
"07/21/2022","595.50","595.50","595.50","595.50","","0.00%"
"07/20/2022","595.50","595.50","595.50","595.50","","0.00%"
"07/19/2022","595.50","595.50","595.50","595.50","","0.00%"
